time,sog,forecast_tidetech_wind_global_direction_wind_true,temperature_sea,forecast_tidetech_temperature_global_temperature_air,forecast_tidetech_wind_global_speed_wind_true,forecast_tidetech_ww3_global_height_wave
2019-12-02 08:09:00,0.001,143.17381,29.8,24.3495,5.2445,2.385
2019-12-02 08:10:00,0.05,143.15632,29.8,24.352,5.2457,2.384
2019-12-02 08:11:00,0.05,143.12355,29.8,24.355,5.2467,2.383
2019-12-02 08:12:00,0.048,143.09953,29.8,24.3575,5.2471,2.3825
2019-12-02 08:13:00,0.0495,143.07879,29.8,24.3605,5.2479,2.382
2019-12-02 08:14:00,0.0025,143.04605,29.8,24.3635,5.24891,2.381
2019-12-02 08:15:00,0.0,143.02205,29.8,24.366,5.24931,2.38
2019-12-02 08:16:00,0.0,143.00133,29.8,24.369,5.25011,2.3795
2019-12-02 08:17:00,0.0,142.97298,29.8,24.3715,5.25082,2.379
2019-12-02 08:18:00,0.05,142.94791,29.8,24.3745,5.25193,2.378
2019-12-02 08:19:00,0.049,142.92393,29.8,24.3775,5.25233,2.377
2019-12-02 08:20:00,0.0,142.89889,29.75,24.38,5.25344,2.3765
2019-12-02 08:21:00,0.0485,142.87057,29.8,24.383,5.25415,2.376
2019-12-02 08:22:00,0.05,142.8466,29.8,24.3855,5.25456,2.375
2019-12-02 08:23:00,0.0005,142.82263,29.7845,24.3885,5.25498,2.3745
2019-12-02 08:24:00,,142.79328,29.7875,24.3915,5.25639,2.3735
2019-12-02 08:25:00,,142.77263,29.8,24.394,5.2572,2.373
2019-12-02 08:26:00,,142.74868,29.8,24.397,5.25762,2.372
2019-12-02 08:27:00,,142.71606,29.7525,24.3995,5.25864,2.3715
2019-12-02 08:28:00,,142.69543,29.75,24.4025,5.25945,2.3705
2019-12-02 08:29:00,,142.6748,29.8,24.4055,5.26027,2.37
2019-12-02 08:30:00,,142.64655,29.8,24.408,5.26099,2.369
2019-12-02 08:31:00,,142.61831,29.755,24.411,5.26171,2.3685
2019-12-02 08:32:00,,142.59769,29.8,24.4135,5.26253,2.3675
2019-12-02 08:33:00,,142.5771,29.8,24.4165,5.26335,2.367
2019-12-02 08:34:00,0.05,142.54456,29.75,24.4195,5.26437,2.366
2019-12-02 08:35:00,0.0,142.52066,29.8,24.422,5.2648,2.3655
2019-12-02 08:36:00,0.048,142.50008,29.8,24.425,5.26562,2.365
2019-12-02 08:37:00,0.099,142.47518,29.782,24.4275,5.26674,2.364
2019-12-02 08:38:00,0.05,142.447,29.8,24.4305,5.26747,2.363
2019-12-02 08:39:00,0.096,142.42312,29.8,24.4335,5.2679,2.3625
2019-12-02 08:40:00,0.005,142.39825,29.767,24.436,5.26903,2.362
2019-12-02 08:41:00,0.049,142.37341,29.771,24.439,5.27016,2.361
2019-12-02 08:42:00,0.0,142.34955,29.8,24.4415,5.27059,2.36
2019-12-02 08:43:00,0.0,142.3257,29.8,24.4445,5.27102,2.3595
2019-12-02 08:44:00,0.0,142.29658,29.8,24.4475,5.27246,2.359
2019-12-02 08:45:00,0.0,142.27273,29.8,24.45,5.27289,2.358
2019-12-02 08:46:00,0.0035,142.25222,29.8,24.453,5.27372,2.357
2019-12-02 08:47:00,0.049,142.22646,29.783,24.4555,5.27556,2.3565
2019-12-02 08:48:00,0.05,142.20264,29.75,24.4585,5.27599,2.356
2019-12-02 08:49:00,0.0,142.17883,29.8,24.4615,5.27643,2.355
2019-12-02 08:50:00,0.05,142.15405,29.8,24.464,5.27757,2.3545
2019-12-02 08:51:00,0.0,142.12597,29.8,24.467,5.27831,2.3535
2019-12-02 08:52:00,0.0,142.10551,29.8,24.4695,5.27914,2.353
2019-12-02 08:53:00,0.0,142.07742,29.8,24.4725,5.27989,2.352
2019-12-02 08:54:00,0.0,142.0527,29.8,24.4755,5.28103,2.3515
2019-12-02 08:55:00,0.05,142.02892,29.8,24.478,5.28148,2.3505
2019-12-02 08:56:00,0.05,142.00514,29.8,24.481,5.28192,2.35
2019-12-02 08:57:00,0.0,141.96948,29.8,24.4835,5.28258,2.349
2019-12-02 08:58:00,0.0,141.94906,29.7905,24.4865,5.28342,2.3485
2019-12-02 08:59:00,0.0,141.92529,29.8,24.489,5.28387,2.3475
2019-12-02 09:00:00,0.0,141.89635,29.72,24.492,5.28533,2.347
2019-12-02 09:01:00,0.003,141.8726,29.8,24.4945,5.28577,2.346
2019-12-02 09:02:00,0.0,141.85221,29.7715,24.4975,5.28661,2.3455
2019-12-02 09:03:00,0.05,141.82421,29.75,24.5005,5.28737,2.345
2019-12-02 09:04:00,0.0,143.70795,29.78,24.465,5.10342,2.344
2019-12-02 09:05:00,0.0005,145.59284,29.8,24.4295,4.91974,2.3435
2019-12-02 09:06:00,0.05,145.57213,29.8,24.4315,4.92157,2.343
2019-12-02 09:07:00,0.0,145.54662,29.8,24.4335,4.92368,2.342
2019-12-02 09:08:00,0.0475,145.52113,29.75,24.436,4.92579,2.3415
2019-12-02 09:09:00,0.0,145.50375,29.8,24.4385,4.92803,2.341
2019-12-02 09:10:00,0.0475,145.4849,29.8,24.4405,4.93096,2.34
2019-12-02 09:11:00,0.049,145.46096,29.75,24.4425,4.93238,2.3395
2019-12-02 09:12:00,0.0,145.43227,29.8,24.4455,4.93408,2.339
2019-12-02 09:13:00,0.0,145.40689,29.8,24.4475,4.9362,2.338
2019-12-02 09:14:00,0.05,145.38631,29.75,24.4495,4.93803,2.3375
2019-12-02 09:15:00,0.0035,145.36096,29.8,24.4515,4.94014,2.337
2019-12-02 09:16:00,0.0,145.34042,29.718,24.454,4.94198,2.336
2019-12-02 09:17:00,0.05,145.31511,29.8,24.4565,4.94409,2.3355
2019-12-02 09:18:00,0.0,145.28983,29.8,24.4585,4.94621,2.335
2019-12-02 09:19:00,0.0,145.27263,29.8,24.4605,4.94846,2.334
2019-12-02 09:20:00,0.0035,145.24739,29.761,24.463,4.95058,2.3335
2019-12-02 09:21:00,0.0,145.22692,29.737,24.4655,4.95242,2.333
2019-12-02 09:22:00,0.0,145.20172,29.8,24.4675,4.95454,2.332
2019-12-02 09:23:00,,145.17654,29.8,24.4695,4.95666,2.3315
2019-12-02 09:24:00,,145.15613,29.8,24.472,4.9585,2.331
2019-12-02 09:25:00,,145.131,29.8,24.4745,4.96062,2.33
2019-12-02 09:26:00,,145.11391,29.8,24.4765,4.96287,2.3295
2019-12-02 09:27:00,,145.09212,29.781,24.4785,4.96541,2.329
2019-12-02 09:28:00,0.0,145.06374,29.7885,24.481,4.96713,2.328
2019-12-02 09:29:00,,145.04671,29.7,24.4835,4.96938,2.3275
2019-12-02 09:30:00,0.0,145.02309,29.75,24.4855,4.97081,2.327
2019-12-02 09:31:00,0.0,145.00137,29.8,24.4875,4.97335,2.326
2019-12-02 09:32:00,,144.97307,29.75,24.4895,4.97507,2.3255
2019-12-02 09:33:00,,144.9481,29.8,24.4925,4.97721,2.3245
2019-12-02 09:34:00,0.0,144.92785,29.8,24.4945,4.97905,2.324
2019-12-02 09:35:00,0.0,144.90291,29.761,24.4965,4.98118,2.323
2019-12-02 09:36:00,0.0335,144.8827,29.75,24.4985,4.98303,2.3225
2019-12-02 09:37:00,0.0,144.8578,29.75,24.501,4.98517,2.322
2019-12-02 09:38:00,0.0,144.83292,29.75,24.5035,4.9873,2.321
2019-12-02 09:39:00,0.095,144.81276,29.75,24.5055,4.98915,2.3205
2019-12-02 09:40:00,0.0,144.78793,29.8,24.5075,4.99129,2.32
2019-12-02 09:41:00,0.0015,144.7711,29.75,24.51,4.99355,2.319
2019-12-02 09:42:00,0.0,144.743,29.7975,24.5125,4.99528,2.3185
2019-12-02 09:43:00,0.0,144.72153,29.7745,24.5145,4.99783,2.318
2019-12-02 09:44:00,0.05,144.70145,29.8,24.5165,4.99968,2.317
2019-12-02 09:45:00,0.0,144.67672,29.75,24.519,5.00182,2.3165
2019-12-02 09:46:00,0.0,144.65666,29.8,24.5215,5.00368,2.316
2019-12-02 09:47:00,0.05,144.63197,29.8,24.5235,5.00582,2.315
2019-12-02 09:48:00,0.0,144.6106,29.8,24.5255,5.00837,2.3145
2019-12-02 09:49:00,0.0,144.5873,29.8,24.528,5.00982,2.314
2019-12-02 09:50:00,0.0045,144.56265,29.8,24.5305,5.01197,2.313
2019-12-02 09:51:00,0.0495,144.54269,29.8,24.5325,5.01382,2.3125
2019-12-02 09:52:00,0.0,144.51809,29.8,24.5345,5.01597,2.312
2019-12-02 09:53:00,0.0,144.49351,29.8,24.5365,5.01812,2.311
2019-12-02 09:54:00,0.0,144.47691,29.8,24.5395,5.02039,2.3105
2019-12-02 09:55:00,0.0,144.44906,29.8,24.5415,5.02213,2.31
2019-12-02 09:56:00,0.0,144.4325,29.8,24.5435,5.0244,2.309
2019-12-02 09:57:00,0.05,144.408,29.8,24.5455,5.02655,2.3085
2019-12-02 09:58:00,0.0,144.38815,29.8,24.5485,5.02841,2.308
2019-12-02 09:59:00,0.0,144.36037,29.825,24.5505,5.03016,2.307
2019-12-02 10:00:00,0.0,144.33924,29.8,24.5525,5.03272,2.3065
2019-12-02 10:01:00,0.0,144.31944,29.8,24.5545,5.03458,2.306
2019-12-02 10:02:00,0.0,144.29504,29.829,24.557,5.03674,2.305
2019-12-02 10:03:00,0.0,144.27066,29.8,24.5595,5.0389,2.3045
2019-12-02 10:04:00,0.0005,144.25091,29.8,24.5615,5.04076,2.304
2019-12-02 10:05:00,0.05,144.22657,29.8,24.5635,5.04292,2.303
2019-12-02 10:06:00,0.091,144.20685,29.8,24.566,5.04479,2.3025
2019-12-02 10:07:00,0.0,144.18254,29.8,24.5685,5.04695,2.302
2019-12-02 10:08:00,0.0055,144.15826,29.8,24.5705,5.04911,2.301
2019-12-02 10:09:00,0.05,144.14191,29.8,24.5725,5.05139,2.3005
2019-12-02 10:10:00,0.0,144.11435,29.85,24.575,5.05315,2.3
2019-12-02 10:11:00,0.0,144.09803,29.8,24.5775,5.05542,2.299
2019-12-02 10:12:00,0.048,144.0705,29.8,24.5795,5.05718,2.298
2019-12-02 10:13:00,0.004,144.04964,29.8,24.5815,5.05975,2.2975
2019-12-02 10:14:00,0.0545,144.02673,29.8,24.5835,5.06122,2.297
2019-12-02 10:15:00,0.0475,144.00591,29.8185,24.5865,5.06379,2.296
2019-12-02 10:16:00,0.0035,143.98634,29.8235,24.5885,5.06567,2.2955
2019-12-02 10:17:00,0.0,143.96224,29.8,24.5905,5.06783,2.295
2019-12-02 10:18:00,0.0,143.93815,29.826,24.5925,5.07,2.294
2019-12-02 10:19:00,0.0035,143.91864,29.8,24.5955,5.07188,2.2935
2019-12-02 10:20:00,0.0005,143.89459,29.8,24.5975,5.07405,2.293
2019-12-02 10:21:00,0.0,143.87511,29.8,24.5995,5.07593,2.292
2019-12-02 10:22:00,0.05,143.85442,29.8,24.6015,5.07851,2.2915
2019-12-02 10:23:00,0.0925,143.82711,29.8,24.6045,5.08028,2.291
2019-12-02 10:24:00,0.049,143.81101,29.8,24.6065,5.08256,2.29
2019-12-02 10:25:00,,143.78827,29.8,24.6085,5.08404,2.2895
2019-12-02 10:26:00,,143.76766,29.8,24.6105,5.08661,2.289
2019-12-02 10:27:00,,143.74041,29.8,24.613,5.08839,2.288
2019-12-02 10:28:00,,143.72438,29.8,24.6155,5.09067,2.2875
2019-12-02 10:29:00,,143.7005,29.8,24.6175,5.09285,2.287
2019-12-02 10:30:00,,143.68117,29.8,24.6195,5.09474,2.286
2019-12-02 10:31:00,,143.65733,29.8275,24.622,5.09692,2.2855
2019-12-02 10:32:00,,143.63351,29.8,24.6245,5.0991,2.285
2019-12-02 10:33:00,,143.61755,29.8,24.6265,5.10138,2.284
2019-12-02 10:34:00,,143.59044,29.8,24.6285,5.10316,2.2835
2019-12-02 10:35:00,,143.56667,29.8,24.631,5.10535,2.283
2019-12-02 10:36:00,,143.54743,29.85,24.6335,5.10724,2.282
2019-12-02 10:37:00,,143.52371,29.856,24.6355,5.10942,2.2815
2019-12-02 10:38:00,0.0,143.5,29.8,24.6375,5.11161,2.281
2019-12-02 10:39:00,0.0,143.48081,29.8,24.6395,5.1135,2.28
2019-12-02 10:40:00,0.007,143.45715,29.85,24.6425,5.11568,2.2795
2019-12-02 10:41:00,0.0,143.43799,29.8035,24.6445,5.11757,2.279
2019-12-02 10:42:00,0.0455,143.41769,29.841,24.6465,5.12016,2.278
2019-12-02 10:43:00,0.05,143.39857,29.8,24.6485,5.12206,2.2775
2019-12-02 10:44:00,0.05,143.37164,29.815,24.6515,5.12385,2.277
2019-12-02 10:45:00,0.0,143.3514,29.83,24.6535,5.12644,2.276
2019-12-02 10:46:00,0.0055,143.32899,29.85,24.6555,5.12793,2.2755
2019-12-02 10:47:00,0.0,143.30545,29.8,24.6575,5.13012,2.275
2019-12-02 10:48:00,0.0,143.29308,29.8,24.6605,5.13282,2.274
2019-12-02 10:49:00,0.0,143.26958,29.8115,24.6625,5.13502,2.2735
2019-12-02 10:50:00,0.0,143.25056,29.844,24.6645,5.13691,2.2725
2019-12-02 10:51:00,0.0,143.2271,29.8,24.6665,5.13911,2.272
2019-12-02 10:52:00,0.0,143.20365,29.8,24.669,5.1413,2.271
2019-12-02 10:53:00,0.05,143.18469,29.8,24.6715,5.1432,2.2705
2019-12-02 10:54:00,0.003,143.16129,29.8435,24.6735,5.1454,2.27
2019-12-02 10:55:00,0.0,143.14235,29.8,24.6755,5.1473,2.269
2019-12-02 10:56:00,0.0,143.11898,29.8,24.678,5.1495,2.2685
2019-12-02 10:57:00,0.0,143.09896,29.8,24.6805,5.1521,2.268
2019-12-02 10:58:00,0.0025,143.07674,29.8,24.6825,5.1536,2.267
2019-12-02 10:59:00,0.001,143.05676,29.8,24.6845,5.1562,2.2665
2019-12-02 11:00:00,0.0,143.03457,29.8,24.687,5.15771,2.266
2019-12-02 11:01:00,0.0,143.01463,29.8,24.6895,5.16031,2.265
2019-12-02 11:02:00,0.001,142.98803,29.85,24.6915,5.16212,2.2645
2019-12-02 11:03:00,0.0495,142.97256,29.8,24.6935,5.16442,2.264
2019-12-02 11:04:00,0.0055,142.94934,29.8,24.6955,5.16663,2.263
2019-12-02 11:05:00,0.0,142.93056,29.807,24.6985,5.16853,2.2625
2019-12-02 11:06:00,0.004,142.90738,29.8,24.7005,5.17074,2.262
2019-12-02 11:07:00,0.0,142.88421,29.8,24.7025,5.17295,2.261
2019-12-02 11:08:00,0.0,142.86549,29.8,24.7045,5.17486,2.2605
2019-12-02 11:09:00,0.0,142.84235,29.8,24.7075,5.17707,2.26
2019-12-02 11:10:00,0.05,142.827,29.8,24.7095,5.17937,2.259
2019-12-02 11:11:00,0.05,142.80056,29.8,24.7115,5.18119,2.2585
2019-12-02 11:12:00,0.0,142.78083,29.8,24.7135,5.1838,2.258
2019-12-02 11:13:00,0.0475,142.75883,29.8,24.7165,5.18531,2.257
2019-12-02 11:14:00,0.0,142.73914,29.8,24.7185,5.18792,2.2565
2019-12-02 11:15:00,0.05,142.71717,29.8,24.7205,5.18943,2.256
2019-12-02 11:16:00,0.05,142.69752,29.8,24.7225,5.19205,2.255
2019-12-02 11:17:00,0.0505,142.67454,29.8,24.725,5.19426,2.2545
2019-12-02 11:18:00,0.0,142.65595,29.7905,24.7275,5.19618,2.254
2019-12-02 11:19:00,0.0,142.64073,29.8,24.7295,5.19849,2.253
2019-12-02 11:20:00,0.0,142.61446,29.8165,24.7315,5.20031,2.2525
2019-12-02 11:21:00,0.0,142.5949,29.8,24.734,5.20293,2.252
2019-12-02 11:22:00,,142.57304,29.8,24.7365,5.20445,2.251
2019-12-02 11:23:00,,142.5535,29.8,24.7385,5.20706,2.2505
2019-12-02 11:24:00,,142.53168,29.8,24.7405,5.20858,2.25
2019-12-02 11:25:00,,142.51219,29.8,24.743,5.2112,2.249
2019-12-02 11:26:00,,142.48937,29.85,24.7455,5.21343,2.2485
2019-12-02 11:27:00,,142.47093,29.8,24.7475,5.21535,2.2475
2019-12-02 11:28:00,,142.44815,29.8,24.7495,5.21757,2.247
2019-12-02 11:29:00,,142.42973,29.8,24.7515,5.21949,2.246
2019-12-02 11:30:00,,142.40699,29.8,24.7545,5.22172,2.2455
2019-12-02 11:31:00,0.1,142.38426,29.8,24.7565,5.22394,2.245
2019-12-02 11:32:00,0.0495,142.3659,29.8,24.7585,5.22586,2.244
2019-12-02 11:33:00,0.0185,142.34321,29.8,24.7605,5.22809,2.2435
2019-12-02 11:34:00,0.0485,142.32822,29.8,24.7635,5.23041,2.243
2019-12-02 11:35:00,0.0,142.30222,29.8,24.7655,5.23225,2.242
2019-12-02 11:36:00,0.0,142.27958,29.8,24.7675,5.23448,2.2415
2019-12-02 11:37:00,0.0,142.26129,29.8,24.7695,5.2364,2.241
2019-12-02 11:38:00,0.0,142.24204,29.846,24.7725,5.23903,2.24
2019-12-02 11:39:00,0.0505,142.22043,29.8,24.7745,5.24056,2.2395
2019-12-02 11:40:00,0.0,142.20122,29.7355,24.7765,5.24319,2.239
2019-12-02 11:41:00,0.0035,142.17867,29.7715,24.7785,5.24542,2.238
2019-12-02 11:42:00,0.0,142.16045,29.788,24.781,5.24735,2.2375
2019-12-02 11:43:00,0.0,142.13794,29.8,24.7835,5.24959,2.237
2019-12-02 11:44:00,0.05,142.11975,29.8,24.7855,5.25152,2.236
2019-12-02 11:45:00,0.0,142.09728,29.8,24.7875,5.25375,2.2355
2019-12-02 11:46:00,0.0,142.07482,29.8,24.79,5.25599,2.235
2019-12-02 11:47:00,0.0,142.05668,29.8,24.7925,5.25792,2.234
2019-12-02 11:48:00,0.048,142.03426,29.8,24.7945,5.26016,2.2335
2019-12-02 11:49:00,0.0,142.0195,29.8,24.7965,5.26249,2.233
2019-12-02 11:50:00,0.05,141.99376,29.8,24.7985,5.26434,2.232
2019-12-02 11:51:00,0.0,141.97475,29.8,24.8015,5.26697,2.2315
2019-12-02 11:52:00,0.0,141.95333,29.8,24.8035,5.26851,2.231
2019-12-02 11:53:00,0.0,141.93435,29.85,24.8055,5.27115,2.23
2019-12-02 11:54:00,0.0,141.91631,29.8,24.8075,5.27308,2.2295
2019-12-02 11:55:00,0.003,141.89401,29.8,24.8105,5.27533,2.229
2019-12-02 11:56:00,0.0,141.87173,29.8,24.8125,5.27757,2.228
2019-12-02 11:57:00,0.0,141.85374,29.882,24.8145,5.27951,2.2275
2019-12-02 11:58:00,0.0465,141.8315,29.8,24.8165,5.28176,2.227
2019-12-02 11:59:00,0.0,141.81354,29.85,24.8195,5.28369,2.226
2019-12-02 12:00:00,0.0,141.7694,29.8,24.824,5.28499,2.2255
2019-12-02 12:01:00,0.0,141.67803,29.8,24.835,5.284,2.225
2019-12-02 12:02:00,0.0,141.58663,29.8575,24.847,5.28302,2.224
2019-12-02 12:03:00,0.053,141.4952,29.8995,24.859,5.28205,2.2235
2019-12-02 12:04:00,0.05,141.40373,29.9,24.87,5.2811,2.223
2019-12-02 12:05:00,0.0,141.30544,29.8,24.882,5.27938,2.2225
2019-12-02 12:06:00,0.0,141.2139,29.8345,24.8935,5.27845,2.222
2019-12-02 12:07:00,0.0,141.12232,29.9,24.905,5.27754,2.221
2019-12-02 12:08:00,0.0,141.03071,29.9,24.917,5.27664,2.2205
2019-12-02 12:09:00,0.0,140.93564,29.8,24.9285,5.27537,2.22
2019-12-02 12:10:00,0.0,140.84054,29.9,24.94,5.27411,2.2195
2019-12-02 12:11:00,0.0035,140.74881,29.9,24.952,5.27325,2.219
2019-12-02 12:12:00,0.003,140.65287,29.9,24.9635,5.27273,2.218
2019-12-02 12:13:00,0.049,140.55345,29.8805,24.975,5.27183,2.2175
2019-12-02 12:14:00,0.0,140.46164,29.9,24.987,5.27102,2.217
2019-12-02 12:15:00,0.0,140.36635,29.9,24.998,5.26983,2.2165
2019-12-02 12:16:00,0.0,140.27448,29.9,25.01,5.26904,2.216
2019-12-02 12:17:00,0.0,140.18259,29.872,25.022,5.26827,2.215
2019-12-02 12:18:00,0.0005,140.09068,29.9,25.033,5.26751,2.2145
2019-12-02 12:19:00,0.002,139.99522,29.8955,25.045,5.26638,2.214
2019-12-02 12:20:00,0.0,139.89975,29.85,25.0565,5.26527,2.2135
2019-12-02 12:21:00,0.001,139.80774,29.858,25.068,5.26455,2.213
2019-12-02 12:22:00,0.0495,139.7157,29.872,25.08,5.26384,2.212
2019-12-02 12:23:00,0.0005,139.62365,29.85,25.0915,5.26315,2.2115
2019-12-02 12:24:00,0.0,139.52449,29.85,25.103,5.26172,2.211
2019-12-02 12:25:00,0.05,139.43237,29.9,25.115,5.26105,2.2105
2019-12-02 12:26:00,0.0005,139.34023,29.9,25.1265,5.2604,2.21
2019-12-02 12:27:00,0.05,139.24806,29.8745,25.138,5.25977,2.209
2019-12-02 12:28:00,0.0,139.15587,29.85,25.15,5.25915,2.209
2019-12-02 12:29:00,,139.05241,29.85,25.161,5.25811,2.208
2019-12-02 12:30:00,0.0,138.95605,29.9,25.173,5.25785,2.2075
2019-12-02 12:31:00,,138.8638,29.8665,25.185,5.25727,2.207
2019-12-02 12:32:00,,138.77151,29.85,25.196,5.2567,2.206
2019-12-02 12:33:00,,138.67923,29.8,25.208,5.25615,2.206
2019-12-02 12:34:00,,138.5797,29.8125,25.2195,5.25486,2.205
2019-12-02 12:35:00,,138.48735,29.85,25.231,5.25434,2.2045
2019-12-02 12:36:00,,138.39498,29.85,25.243,5.25383,2.204
2019-12-02 12:37:00,,138.3026,29.85,25.2545,5.25334,2.203
2019-12-02 12:38:00,,138.20657,29.8,25.266,5.25248,2.203
2019-12-02 12:39:00,,138.11051,29.8135,25.278,5.25164,2.202
2019-12-02 12:40:00,,138.01806,29.85,25.2895,5.25119,2.2015
2019-12-02 12:41:00,,137.9256,29.9,25.301,5.25075,2.201
2019-12-02 12:42:00,0.0,137.83312,29.85,25.313,5.25032,2.2
2019-12-02 12:43:00,0.01,137.73695,29.8,25.324,5.24954,2.2
2019-12-02 12:44:00,0.0,137.64076,29.8,25.336,5.24877,2.199
2019-12-02 12:45:00,0.0465,137.54823,29.8875,25.348,5.24839,2.1985
2019-12-02 12:46:00,0.0,137.44764,29.85,25.359,5.24869,2.198
2019-12-02 12:47:00,0.001,137.35509,29.841,25.371,5.24834,2.197
2019-12-02 12:48:00,0.0485,137.25883,29.9,25.3825,5.24763,2.197
2019-12-02 12:49:00,0.051,137.16254,29.9,25.394,5.24693,2.196
2019-12-02 12:50:00,0.0,137.06994,29.85,25.406,5.24662,2.1955
2019-12-02 12:51:00,0.05,136.97733,29.8315,25.4175,5.24632,2.195
2019-12-02 12:52:00,0.0005,136.88471,29.8855,25.429,5.24604,2.194
2019-12-02 12:53:00,0.0,136.78461,29.856,25.441,5.24503,2.194
2019-12-02 12:54:00,0.0495,136.69196,29.8,25.4525,5.24478,2.193
2019-12-02 12:55:00,0.1,136.59929,29.85,25.464,5.24453,2.1925
2019-12-02 12:56:00,0.0015,136.50662,29.85,25.476,5.2443,2.192
2019-12-02 12:57:00,0.001,136.41395,29.8,25.487,5.24409,2.191
2019-12-02 12:58:00,0.0,136.31371,29.829,25.499,5.24316,2.191
2019-12-02 12:59:00,0.0465,136.22101,29.8,25.511,5.24297,2.19
2019-12-02 13:00:00,0.0,136.1283,29.882,25.522,5.2428,2.1895
2019-12-02 13:01:00,0.0,136.03558,29.9,25.534,5.24264,2.189
2019-12-02 13:02:00,0.0,135.93894,29.9,25.546,5.24284,2.188
2019-12-02 13:03:00,0.05,135.83469,29.85,25.557,5.24234,2.188
2019-12-02 13:04:00,0.003,135.74195,29.8,25.569,5.24222,2.187
2019-12-02 13:05:00,0.05,135.64922,29.8,25.5805,5.24212,2.1865
2019-12-02 13:06:00,0.05,135.55648,29.8,25.592,5.24203,2.186
2019-12-02 13:07:00,0.0,135.4599,29.8,25.604,5.2416,2.185
2019-12-02 13:08:00,0.0,135.36331,29.8385,25.6155,5.24118,2.185
2019-12-02 13:09:00,0.0,135.27055,29.8205,25.627,5.24113,2.184
2019-12-02 13:10:00,0.0495,135.1778,29.8,25.639,5.2411,2.1835
2019-12-02 13:11:00,0.0505,135.08503,29.9,25.65,5.24108,2.183
2019-12-02 13:12:00,0.0,134.9884,29.855,25.662,5.24072,2.182
2019-12-02 13:13:00,0.002,134.89177,29.8835,25.674,5.24038,2.182
2019-12-02 13:14:00,0.0,134.799,29.8245,25.685,5.2404,2.181
2019-12-02 13:15:00,0.005,134.70622,29.8,25.697,5.24044,2.1805
2019-12-02 13:16:00,0.05,134.61345,29.8,25.709,5.24049,2.18
2019-12-02 13:17:00,0.0,134.51678,29.8,25.72,5.2402,2.179
2019-12-02 13:18:00,0.0485,134.4201,29.8645,25.732,5.23993,2.179
2019-12-02 13:19:00,0.0025,134.31969,29.8,25.7435,5.24074,2.178
2019-12-02 13:20:00,0.048,134.22693,29.8,25.755,5.24085,2.1775
2019-12-02 13:21:00,0.0525,134.13418,29.8,25.767,5.24097,2.177
2019-12-02 13:22:00,0.051,134.03356,29.85,25.7785,5.24041,2.1765
2019-12-02 13:23:00,0.0,133.9408,29.8,25.79,5.24056,2.176
2019-12-02 13:24:00,0.0,133.84805,29.8215,25.802,5.24072,2.175
2019-12-02 13:25:00,0.0025,133.7553,29.85,25.8135,5.2409,2.1745
2019-12-02 13:26:00,0.049,133.66257,29.8,25.825,5.24109,2.174
2019-12-02 13:27:00,0.048,133.56191,29.8085,25.837,5.24061,2.1735
2019-12-02 13:28:00,0.0,133.46918,29.8,25.848,5.24083,2.173
2019-12-02 13:29:00,0.094,133.37645,29.857,25.86,5.24106,2.172
2019-12-02 13:30:00,0.05,133.28372,29.814,25.872,5.24131,2.1715
2019-12-02 13:31:00,0.0,133.18304,29.866,25.883,5.24088,2.171
2019-12-02 13:32:00,0.0,133.09033,29.831,25.895,5.24116,2.1705
2019-12-02 13:33:00,0.002,132.99763,29.8,25.9065,5.24145,2.17
2019-12-02 13:34:00,0.05,132.8975,29.8,25.918,5.24248,2.169
2019-12-02 13:35:00,0.0,132.80482,29.9,25.93,5.2428,2.1685
2019-12-02 13:36:00,0.003,132.70414,29.8475,25.9415,5.24246,2.168
2019-12-02 13:37:00,0.0,132.61148,29.8,25.953,5.2428,2.1675
2019-12-02 13:38:00,0.0405,132.51884,29.823,25.965,5.24316,2.167
2019-12-02 13:39:00,,132.4262,29.835,25.9765,5.24354,2.166
2019-12-02 13:40:00,,132.33359,29.864,25.988,5.24393,2.1655
2019-12-02 13:41:00,,132.23289,29.8475,26.0,5.24365,2.165
2019-12-02 13:42:00,,132.14029,29.8,26.011,5.24407,2.1645
2019-12-02 13:43:00,,132.04771,29.8,26.023,5.2445,2.164
2019-12-02 13:44:00,,131.95515,29.8185,26.035,5.24494,2.163
2019-12-02 13:45:00,0.0,131.85852,29.8,26.046,5.24507,2.1625
2019-12-02 13:46:00,,131.7619,29.8,26.058,5.24521,2.162
2019-12-02 13:47:00,0.0,131.66937,29.75,26.0695,5.24569,2.1615
2019-12-02 13:48:00,0.0,131.57685,29.8,26.081,5.24619,2.161
2019-12-02 13:49:00,0.0,131.48436,29.8,26.093,5.24671,2.16
2019-12-02 13:50:00,0.0065,131.38417,29.8,26.1045,5.24728,2.1595
2019-12-02 13:51:00,0.0,131.28401,29.8,26.116,5.24787,2.159
2019-12-02 13:52:00,0.0,131.19157,29.8,26.128,5.24842,2.1585
2019-12-02 13:53:00,0.0,131.09915,29.8,26.1395,5.24899,2.158
2019-12-02 13:54:00,0.0015,131.00676,29.8,26.151,5.24958,2.157
2019-12-02 13:55:00,0.0,130.91026,29.8,26.163,5.24985,2.1565
2019-12-02 13:56:00,0.0,130.81377,29.8,26.174,5.25013,2.156
2019-12-02 13:57:00,0.0005,130.72143,29.8,26.186,5.25076,2.1555
2019-12-02 13:58:00,0.0,130.6291,29.8,26.198,5.2514,2.155
